_id,name,review_scores.review_scores_accuracy,review_scores.review_scores_cleanliness,review_scores.review_scores_checkin,review_scores.review_scores_communication,review_scores.review_scores_location,review_scores.review_scores_value,review_scores.review_scores_rating
2510866,Full Lux Apartment Panoramic City Harbour Views,10.0,10.0,10.0,,,,
25134372,You'll remember the hospitality forever :),8.0,6.0,8.0,8.0,10.0,10.0,100.0
25233509,"Terrace, sea view at Diagonal Mar!",10.0,10.0,10.0,10.0,10.0,10.0,100.0
25148829,"Terrace- park view, great location, quiet street.",10.0,10.0,10.0,10.0,10.0,10.0,97.0
25223461,"4 luxury Mosman bedrooms own ensuites, new kitchen",10.0,10.0,10.0,,,,
25185445,Double room + Private Bathroom / Sagrada Familia,10.0,10.0,10.0,10.0,9.0,9.0,95.0
25200703,The Porto Concierge - Camellia House,10.0,10.0,10.0,9.0,9.0,10.0,93.0
25061385,"4 bdrm, 2 bath, 2 living room, kitchen",10.0,10.0,10.0,10.0,9.0,10.0,100.0
25119033,Beautiful family house,10.0,10.0,10.0,,,,
251414,"Apartment in Montmartre, Paris",10.0,10.0,10.0,10.0,10.0,10.0,100.0
25187510,Pristine 1BR in Quartier des Spectacles by Sonder,10.0,10.0,9.0,10.0,10.0,9.0,97.0
25188067,Bon vivre,10.0,10.0,10.0,,,,
25241699,"Experience like local: perfect location, warm flat",10.0,10.0,10.0,10.0,10.0,10.0,100.0
25261646,Chambre privée dans un Condominium havre de paix.,10.0,10.0,10.0,10.0,10.0,10.0,98.0
25317459,Casa Quinta Sêca,10.0,9.0,10.0,10.0,9.0,9.0,92.0
25266112,casa dos gatos e cães gigantes,10.0,10.0,10.0,,,,
25366550,The Balcony Suite.,10.0,10.0,10.0,,,,
2530337,Cozy 1-bedroom in Makiki-Punchbowl,10.0,10.0,10.0,10.0,9.0,10.0,96.0
25277573,LUXURY PRIVATE HOUSE NEAR BOSPHORUS,8.0,8.0,8.0,9.0,9.0,8.0,79.0
25280061,Amazing sea view villa in istanbul,10.0,10.0,10.0,,,,
25281132,SİSLİ STREET NEAR TO CEVAHİR SHOPPİNG MALL STUDYO,10.0,10.0,10.0,,,,
2536984,GAUDI:50 m from the Sagrada Familia,9.0,9.0,9.0,9.0,10.0,9.0,87.0
25266022,Stylish Mile End Condo with City Views from the Roof Deck,10.0,10.0,10.0,10.0,10.0,10.0,99.0
25414968,"Quiet, Comfortable, Fully Equipped Condominium",10.0,10.0,10.0,10.0,8.0,10.0,100.0
25484442,Acıbadem kadıköy,10.0,10.0,10.0,,,,
25484862,Central Apartment w Bosphorus&Hist. Peninsula View,10.0,9.0,10.0,10.0,9.0,9.0,93.0
25570581,Tarihi köşk küçük oda,8.0,7.0,9.0,9.0,9.0,7.0,80.0
25402379,piso céntrico de Barcelona,10.0,10.0,10.0,,,,
25551939,COPA BEACH :),10.0,10.0,10.0,,,,
25653807,PLATEAU-Mt-Royal METRO- Nice backyard/Jardin,10.0,9.0,10.0,10.0,10.0,10.0,100.0
2538085,Sweet Flat,10.0,10.0,10.0,10.0,10.0,10.0,100.0
25448488,Spacious downtown 3 bedroom for New Years Eve,7.0,6.0,7.0,7.0,7.0,7.0,67.0
25465501,"Appartement luxueux à partager en colocation chambre privée lit King,  internet WI FI  ,TV  votre chambre est au premier plancher moi  j habite à la mezzanine 2 eme plancher salle de bain et air commun salon cuisine à partager l appartenant la vue ses mag",10.0,10.0,10.0,,,,
25564284,Lovely room in Born,10.0,9.0,10.0,10.0,10.0,10.0,93.0
25410221,Entire Studio Apartment 5 min walk to Sydney Uni!,10.0,10.0,10.0,10.0,10.0,9.0,94.0
25453308,Exquisite apt. Open space and plently of light,10.0,10.0,10.0,10.0,10.0,10.0,100.0
256328,Luxury Chelsea Townhouse at the High Line,9.0,9.0,10.0,10.0,10.0,9.0,100.0
25311086,超棒的朴素民宿 你可以把这里当做家,10.0,10.0,10.0,,,,
25377740,Incrível ApartHotel 2 quartos! Coração da zona sul,10.0,10.0,10.0,10.0,10.0,10.0,100.0
25532301,女生/大围名城/近地铁站/低价单间短租6-7.15可刀/港中大城大浸会近/精装修洋房/大围美食,10.0,10.0,10.0,,,,
25446051,24 Eight Guesthouse - Apartment 12,10.0,10.0,9.0,9.0,9.0,9.0,94.0
25541515,H4 Flat with an attic bedroom,10.0,10.0,10.0,10.0,10.0,10.0,94.0
25595444,Golf Villa C5,10.0,10.0,10.0,,,,
2563967,Designer Flat in East village,10.0,10.0,9.0,10.0,10.0,9.0,96.0
253842,1 BR w/ Terrace @ Box House Hotel,10.0,10.0,10.0,10.0,10.0,9.0,97.0
25264318,Humble hut in the middle of kihei!!,9.0,9.0,10.0,9.0,10.0,9.0,92.0
25398833,Free parking free laundry at Dabin's Cozy Home,10.0,8.0,9.0,10.0,9.0,9.0,90.0
25501014,Homey Studio Hong Kong next to HKU MTR station,10.0,10.0,10.0,10.0,10.0,9.0,94.0
25482600,Porto D'Alma Santa Catarina - Studio w/ Terrace,10.0,10.0,10.0,9.0,10.0,10.0,100.0
25507516,"IPL3005 - Cupertino Durão, 117 - Leblon",10.0,10.0,10.0,,,,
25292788,Sixties Guest House 4,9.0,8.0,8.0,8.0,8.0,9.0,79.0
25408055,@Terry's,10.0,9.0,10.0,10.0,9.0,9.0,94.0
25418032,El hogar de Gabi.,10.0,10.0,10.0,10.0,10.0,10.0,100.0
25513422,Omar do Rio - SB74,9.0,9.0,10.0,9.0,10.0,9.0,100.0
25575665,Gorgeous appartement in mile end,9.0,10.0,10.0,10.0,10.0,10.0,97.0
25437034,Quarto partilhado do Porto! (1),10.0,10.0,10.0,10.0,10.0,10.0,100.0
25503333,Studio in the center of Porto for 4 people,10.0,9.0,10.0,10.0,10.0,7.0,90.0
25529363,Excellent room for 2 in Barcelona,10.0,10.0,10.0,,,,
25281601,Architectural Design Townhouse with Spa-worthy Tub,10.0,10.0,10.0,10.0,9.0,9.0,100.0
25323086,Apartamento aconchegante e confortável - Leme,10.0,10.0,10.0,,,,
25503822,Modern and Amazing Apartments in Porto,9.0,9.0,9.0,9.0,9.0,8.0,89.0
25582976,Modern vintage and Spacious 1 Bedroom Apartment,10.0,10.0,10.0,,,,
25684995,Fun & Games in Potts Point,10.0,9.0,9.0,9.0,10.0,9.0,92.0
25399181,Historic Cellars Flat & Hi-Fi,10.0,10.0,10.0,10.0,10.0,10.0,100.0
25436,House for vacation rental furnutare,10.0,10.0,10.0,,,,
25448375,SUNNY DELIGHT ❤ double bedroom + balcony,10.0,10.0,9.0,9.0,10.0,10.0,96.0
25479588,MasterBedroom with EnsuiteBathroom short/long term,9.0,9.0,10.0,9.0,8.0,9.0,83.0
25485516,Casa da Ponte - Fontainhas Duplex,10.0,10.0,10.0,10.0,10.0,10.0,99.0
25538422,Double room in Diagonal Mar.  Close to the beach.,10.0,10.0,10.0,,,,
2569326,Olympic Games,10.0,10.0,10.0,10.0,8.0,8.0,100.0
25701117,House General Torres,10.0,10.0,10.0,9.0,10.0,10.0,97.0
25820671,"2641 - AB Premium Old Town E-2 - Modern, 2-bedroom Old Town apartment close to Las Ramblas and Plaça de Catalunya",10.0,10.0,10.0,,,,
25708577,House of Nomad 2,9.0,9.0,10.0,10.0,9.0,9.0,100.0
25715808,"Villa 200m2, 10 mn de Porto  , 150m de la plage",10.0,10.0,10.0,10.0,9.0,9.0,100.0
25785011,屯門西鐵獨立套房B房❤ 30 seconds to Tuen Mun WestRail❤ RoomB,10.0,10.0,10.0,,,,
26064830,Cozy North Shore Studio,10.0,10.0,10.0,10.0,10.0,9.0,100.0
26120502,NEW! Loft in Porto Center (close to Bolhão),10.0,9.0,9.0,9.0,9.0,9.0,94.0
26242605,Gignas Studio Apartment,10.0,10.0,10.0,,,,
26342079,全新裝旺角朗豪坊對面2分鐘地鐵可住5人New Reno Apt 2 min Mongkok MTR,10.0,10.0,10.0,10.0,10.0,10.0,99.0
26366454,Nice room centr 6,10.0,10.0,10.0,,,,
26487387,"双床獨立套房(Twin bed room)位處九龍旺角彌敦道,全新豪華裝修,交通方便,地鐵,機場巴士",10.0,10.0,10.0,10.0,10.0,10.0,98.0
26687281,"Yasilkent Mahallasi, Fitower",10.0,10.0,10.0,,,,
26763199,Apt.2 quartos RENOVATED PORTO CENTRO! MetroMarques,10.0,10.0,10.0,10.0,9.0,9.0,94.0
26829659,Sydney Olympic Park Apartment,10.0,9.0,10.0,10.0,10.0,10.0,93.0
2688143,Stylish Studio Apartment Near Causeway Bay [2],10.0,10.0,10.0,10.0,10.0,9.0,100.0
27048862,"Family / Groups, 3 BRs Near Soho & Macau Ferry",9.0,8.0,9.0,9.0,10.0,9.0,87.0
27259809,Chic & Modern 1BR in Little Italy,10.0,10.0,10.0,10.0,10.0,10.0,100.0
27621153,"Fuk Lo Tsun Road Private Room, New Reno *1G",10.0,10.0,10.0,,,,
27694500,Istanbul Single family home,10.0,10.0,10.0,,,,
25875649,Shinyurigaoka Apt 106,9.0,9.0,9.0,9.0,9.0,9.0,100.0
25977467,Darling Harbour Gem in Pyrmont Sydney,10.0,10.0,10.0,10.0,10.0,9.0,94.0
25750703,6 People ( 6 個人房設私人獨立浴室 ) T+T,10.0,10.0,10.0,,,,
26106075,Apartment with 3 terraces in Porto,10.0,8.0,10.0,10.0,8.0,10.0,100.0
25856585,Prince Edward Room for 1 person with lift ( 1d),10.0,10.0,10.0,,,,
26112559,U13 One-Bedroom Apartment 3-pax (Pyrmont St),10.0,10.0,10.0,,,,
26199936,Leme - 2 quartos  - portaria 24 horas,10.0,10.0,10.0,10.0,10.0,10.0,100.0
25913216,Calm & Cozy 4BR with Parking,10.0,10.0,10.0,10.0,10.0,10.0,100.0
26257930,"Wailea Ekahi Village 28F- 1 Bedroom, Ocean View!!",10.0,10.0,10.0,10.0,10.0,10.0,100.0
25961494,Modern spacious apartment in trendy Newtown,10.0,10.0,10.0,10.0,9.0,10.0,100.0
26014922,Grand Opening! 20th Flr. Apt. w/ View and Parking!,10.0,10.0,10.0,10.0,10.0,10.0,99.0
26270602,HKU  STUDIO for  2.....(4c),10.0,10.0,10.0,,,,
26486034,已租出,10.0,10.0,10.0,,,,
26023825,AMAZING OLD-PORT LOFT **SUPER HOST STATUS**,10.0,10.0,10.0,10.0,10.0,9.0,95.0
26084478,Huge 3 bedroom apartment Chatswood,10.0,10.0,10.0,,,,
26521403,Quiet Private Room in Barcelona Gothic Quarter,10.0,10.0,10.0,10.0,10.0,9.0,98.0
26134555,Litlle room in a beautiful loft,10.0,10.0,10.0,10.0,10.0,10.0,100.0
26549962,Habitacion Hermosa. Beautiful room in Barceloneta,10.0,10.0,10.0,10.0,10.0,10.0,98.0
26259025,"酒店式公寓,厅床出租,尊享免费泳池､健身房,仅限女性!Bunk Bed,“NO BOYS”!",10.0,10.0,10.0,10.0,10.0,10.0,97.0
26563602,Quarto moradia luxo,2.0,2.0,2.0,2.0,2.0,2.0,20.0
263190,Room in East Village with Private Entrance,8.0,7.0,9.0,9.0,9.0,8.0,82.0
26640206,Lolla´s Dream House - 1 Bedroom Loft Apartment,10.0,10.0,9.0,9.0,10.0,10.0,100.0
26361065,Marriott’s Waikoloa Ocean Club,10.0,10.0,10.0,,,,
26770490,Studio in the heart of Tsim Sha Tsui (Tst),10.0,10.0,10.0,,,,
26427671,Quarto com ar e vista para terraço na Tijuca,10.0,10.0,10.0,10.0,10.0,10.0,100.0
26897800,Janelas do Douro Flat,10.0,10.0,9.0,10.0,8.0,9.0,93.0
26463049,Apto Quarto e Sala Copacabana Posto 4,10.0,10.0,10.0,10.0,10.0,9.0,97.0
26965807,Modern Room in a Charming Apartment (next to UdeM),10.0,8.0,10.0,10.0,10.0,10.0,92.0
26527885,Makuu Palms Guest House Walk to Beach Park,10.0,10.0,10.0,10.0,10.0,10.0,100.0
27011219,2 Luxury bedroom apartment,10.0,10.0,9.0,9.0,10.0,9.0,100.0
26533551,"Queen Studio, Full Kitchen 1.5 mins from the Beach",10.0,10.0,10.0,9.0,10.0,9.0,93.0
27012681,Copacabana Assu,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2657689,Your Amazing Vacation Apartment!,10.0,10.0,10.0,,,,
27099976,"旺角市中心地鐵出口,三房兩卫一大廳",9.0,8.0,9.0,10.0,9.0,8.0,80.0
26728997,"Bright room, super close to station and center",10.0,10.0,9.0,10.0,9.0,10.0,100.0
27270555,"1 bedroom apartment + sofa bed, balcony.",9.0,9.0,10.0,10.0,10.0,9.0,93.0
27371134,Appartement cosy in little italy !,10.0,10.0,10.0,10.0,9.0,10.0,100.0
2681380,Copacabana Beach - One block,10.0,10.0,10.0,10.0,10.0,9.0,95.0
2682827,,8.0,9.0,9.0,10.0,9.0,9.0,90.0
2744390,Cosy Studio downtown Montréal,10.0,10.0,10.0,10.0,10.0,10.0,100.0
27556447,BIG HEAVEN IN HONOLULU,10.0,10.0,9.0,10.0,9.0,9.0,90.0
2700075,COPACABANA / LEME MARAVILKA,10.0,10.0,10.0,,,,
27009277,İstanbul’u keşfetmek buradan çok kolay olucak,10.0,10.0,10.0,,,,
2769600,Best Rio Location For Holidays,10.0,10.0,10.0,10.0,10.0,8.0,100.0
27226046,Monteiro´s Houses City Center,10.0,10.0,10.0,9.0,10.0,10.0,92.0
2771028,Friendly Dutch-Brazilian family ...,10.0,10.0,10.0,,,,
25784659,Cozy Luxury Apartment Downtown MTL,10.0,10.0,10.0,10.0,10.0,10.0,100.0
25792524,Appartement en face de Parc LaFontaine,9.0,9.0,9.0,10.0,10.0,9.0,92.0
25803333,"Puamana 25B: Walk to Anini beach. Spacious, updated, affordable.",10.0,10.0,10.0,,,,
25829784,The beautiful room for 2 in TAKSIM,9.0,8.0,10.0,9.0,10.0,9.0,88.0
25831839,Sweet room near to parc güell,9.0,10.0,10.0,9.0,9.0,9.0,93.0
25832582,Lovely & cozy double room in the heart of BCN,9.0,10.0,10.0,10.0,10.0,9.0,93.0
25919307,3 1/2 apt in Quartier des spectacles of heart MTL,10.0,10.0,10.0,10.0,10.0,10.0,94.0
26008844,DUPLEX DELUX APARTMENT SAGRADA FAMILIA,10.0,10.0,10.0,,,,
26100353,tripleRoomprivate,10.0,10.0,10.0,10.0,10.0,10.0,95.0
26197507,NEW-Kamuela Luxury Resort Townhome on Kohala Coast,10.0,10.0,10.0,,,,
26263467,RAMBLAS 1,8.0,9.0,10.0,10.0,9.0,7.0,87.0
26273293,nice single room near unsw kingsford,10.0,10.0,10.0,,,,
26348233,On The Ramblas 4 Studio Apartment,9.0,9.0,10.0,10.0,9.0,8.0,87.0
26365414,Confort et zénitude près du stade olympique,10.0,10.0,10.0,10.0,10.0,10.0,100.0
26405954,Mya guest attic @ bahariye / kadıköy,9.0,9.0,9.0,10.0,9.0,9.0,90.0
26815297,Appartement luxueux terrasse & balcon,8.0,8.0,6.0,7.0,10.0,7.0,80.0
26843360,Gaia Garden Houses 427,10.0,10.0,10.0,10.0,10.0,10.0,99.0
26885396,A spacious and bright maisonette w/ideal location!,10.0,9.0,9.0,10.0,10.0,9.0,96.0
26899775,高级公寓2-4人家庭房/皇岗福田双口岸/地铁口高端小区/近会展中心 购物公园 福田高铁站,10.0,10.0,10.0,10.0,10.0,10.0,97.0
27041573,O'hana Retreat *We pay your guest service fee*,10.0,10.0,10.0,,,,
27045941,2675 - AB Bailen Apartment 3.1 - Modern 2-bedroom Apartment in Eixample with a balcony,10.0,9.0,8.0,9.0,8.0,8.0,88.0
27156997,Entire apt perfect location,10.0,10.0,10.0,10.0,10.0,10.0,97.0
27360647,Center Secret  Studio,10.0,9.0,10.0,10.0,10.0,9.0,93.0
27479560,'The Dunes' Luxury 2 Bed Beach Guesthouse Cronulla,10.0,10.0,10.0,10.0,10.0,10.0,99.0
27489994,Chambre privée ds immense appart! metro Jean-Talon,10.0,9.0,10.0,10.0,10.0,9.0,100.0
27588189,Double room for women in Gothic,9.0,9.0,8.0,9.0,9.0,8.0,83.0
27643974,Superior Apartment Passeig de Gracia with Views,10.0,10.0,10.0,,,,
27716426,Executives Den - Suite 3 - Buxton House,10.0,9.0,10.0,10.0,10.0,10.0,94.0
25879830,"定安大厦单人间,近红磡#只接受女生#TO KWA WAN/ Girls Accepted Only",9.0,8.0,9.0,10.0,9.0,9.0,93.0
260451,Fort Greene brownstone 1BR- SUBLET,9.0,8.0,10.0,10.0,10.0,9.0,100.0
26143851,★Charming apartment near the beach★private terrace,10.0,10.0,9.0,9.0,10.0,9.0,93.0
26151425,UTOPIA- Amiable Double Room for Happy Travellers !,10.0,10.0,10.0,10.0,9.0,10.0,100.0
26244400,Cozy home!,10.0,10.0,10.0,,,,
26315238,Oceanfront Sun Suite - Beachfront Oasis  ✔Wifi ✔AC,10.0,10.0,10.0,10.0,9.0,10.0,100.0
26380958,On The Ramblas 5 Studio Apartment,8.0,6.0,10.0,8.0,10.0,8.0,80.0
26549061,"NEW LISTING! Beautiful home w/ lanai, central location & easy beach access!",10.0,10.0,10.0,,,,
26664547,Charmy 3 bedrooms apartment in Sarrià-Sant Gervasi,10.0,10.0,10.0,,,,
2670173,Hamakua Hideaway Cliff House,10.0,10.0,10.0,10.0,10.0,9.0,98.0
2578814,Sunseekers Walk To Kamaole Beach I,10.0,9.0,10.0,10.0,10.0,9.0,94.0
26832958,4 Modern private ensuite Lofts in Ipanema Hills,10.0,10.0,10.0,,,,
26942581,"Privacidad, silencio, buena comunicación...",10.0,10.0,10.0,10.0,10.0,10.0,100.0
25865052,Galata Ekonomik 1,10.0,9.0,10.0,10.0,10.0,9.0,89.0
27023392,Cozy Panoramic Apartment near Metro Station,10.0,10.0,10.0,10.0,9.0,10.0,99.0
27154192,Cosy and central apartment with garden in Cihangir,10.0,10.0,10.0,10.0,10.0,10.0,94.0
25895351,"Yaumatei, STUDIO for 2 + small kitchen --walk up",10.0,10.0,10.0,,,,
25983004,Cosy & Unique Home in the heart of Sai Ying Pun,9.0,9.0,10.0,10.0,10.0,10.0,100.0
27193598,FANTASTIC APARTMENT SAGRADA FAMILIA,10.0,10.0,10.0,10.0,10.0,9.0,94.0
27347264,Dos habitaciones c/balcón centro BCN 3-5 people.,10.0,10.0,10.0,10.0,10.0,9.0,94.0
26077593,City center Garden,9.0,8.0,8.0,9.0,10.0,9.0,89.0
26185187,Chambre lumineuse dans Villeray,10.0,10.0,10.0,10.0,10.0,10.0,100.0
27436445,The Mini Single,8.0,10.0,10.0,10.0,10.0,8.0,100.0
27594466,Room in Barcelona Near Sagrada Familia,9.0,8.0,10.0,9.0,9.0,8.0,78.0
26231187,Nice and quiet room in the Plateau,10.0,10.0,10.0,10.0,10.0,10.0,99.0
26415333,B4旺角中心 港鐵巴士近在咫尺 乾淨舒適精裝修 獨立衛浴 雙人房,10.0,9.0,10.0,9.0,10.0,9.0,87.0
27617820,9 People*Kitchen+dining inoutside room(9人房+房外有廚廳,8.0,8.0,8.0,8.0,8.0,8.0,80.0
26419653,Pili Mai 2L,10.0,10.0,10.0,10.0,10.0,10.0,100.0
26475990,Prince Edward Room    15 mins to  CITY U - POLY U,10.0,10.0,10.0,,,,
26767718,Faisama Historical 1 • Design · NEW  · AC,10.0,10.0,10.0,10.0,10.0,10.0,97.0
26916127,Urban Shadow Rm6 (2-4 people人)Centre of TST,10.0,10.0,10.0,10.0,10.0,9.0,95.0
26926862,Hong Kong's Skyline,9.0,9.0,9.0,10.0,10.0,9.0,92.0
26934151,"Summer Perfect, 2 Bed, Pool & A/C in Elizabeth Bay",10.0,10.0,10.0,10.0,10.0,10.0,98.0
27009904,New & Airy Apartment Next To Green Square Station,10.0,10.0,10.0,10.0,10.0,10.0,98.0
27044783,2714 - AB Girona Apartment 41 - Stylish Apartment for up to 7 guests in Eixample with a Balcony,9.0,9.0,10.0,9.0,9.0,8.0,70.0
27265740,Suíte 7 : Suíte Tribord,10.0,10.0,10.0,,,,
27298515,"Bright, Central Apartment with Traditional and Modern Design",10.0,10.0,10.0,10.0,10.0,10.0,98.0
27355273,Dizi/Film icin kiralanir. Let's share my home ! :),10.0,10.0,10.0,,,,
25852937,Piso de lujo en Sagrada Familia,10.0,10.0,10.0,,,,
2607583,Exquisite Furnished 1-BR Studio,9.0,10.0,10.0,10.0,9.0,9.0,93.0
26158096,Beşiktaşta Özel Oda,10.0,10.0,10.0,,,,
26178812,North Point ...Room for 2 --- with lift  (2a),10.0,10.0,10.0,,,,
26204249,Waikiki Banyan Tower 2 Suite 3704 *No guest service fee*,10.0,10.0,10.0,,,,
26342532,Room in Osmanbey,10.0,10.0,10.0,10.0,10.0,9.0,96.0
2634829,Private House Mindelo,10.0,10.0,10.0,10.0,10.0,9.0,100.0
26520002,Wendy Anne Basement,10.0,10.0,10.0,10.0,10.0,10.0,80.0
26540293,''feel like home'' Central Flat,10.0,10.0,10.0,,,,
26565457,Maison de ville parking et à 2 pas du métro,10.0,10.0,10.0,,,,
26737445,Chambre dans appartement proche Centre ville,9.0,10.0,10.0,10.0,10.0,9.0,90.0
26892349,Home Sharing - Individual Room in Plaza España,9.0,9.0,9.0,9.0,9.0,9.0,93.0
26984962,A room in Kadıköy for single or couple travellers,10.0,10.0,10.0,,,,
27193472,Lovely 2 bedrooms on Old Montreal,10.0,10.0,10.0,,,,
272706,"SUNNY, SPACIOUS APT. in  FT. GREENE",10.0,10.0,10.0,10.0,10.0,10.0,97.0
27655549,Charmoso Apt QT/SL na Lapa - RJ,10.0,10.0,10.0,,,,
25841245,Makahuena Condo #2-203 - Spacious 3 Bedroom Condo with Pool,10.0,10.0,10.0,,,,
25726820,Casa do Pombal,10.0,9.0,9.0,10.0,9.0,9.0,100.0
27540180,Cozy and Bright Studio at Marquês,9.0,10.0,10.0,10.0,9.0,10.0,90.0
27555785,Luxury & Cozy Apartment in Heart of Sydney CBD,10.0,10.0,10.0,10.0,10.0,10.0,100.0
27569464,Great Building Compleks and Relax Location,10.0,10.0,10.0,10.0,8.0,8.0,80.0
27580166,Studio Bimbadeen,10.0,10.0,10.0,10.0,10.0,10.0,100.0
27631138,Luxury 1-bedroom apartment in Maslak,10.0,9.0,10.0,10.0,10.0,10.0,90.0
27720921,Serene in its Simplicity! (Room 1),10.0,10.0,10.0,10.0,10.0,10.0,99.0
2774934,Females only for midtown apt share,10.0,9.0,10.0,10.0,10.0,10.0,96.0
25887595,Best location double room,10.0,10.0,10.0,,,,
25950909,月租长租罗湖口岸火车站双地铁落地窗北欧一居室双床间,10.0,10.0,10.0,10.0,10.0,9.0,90.0
25953244,Newly Renovated Waikiki Studio with beautiful view,10.0,10.0,10.0,10.0,10.0,10.0,100.0
26014383,WOW! NEW MODERN BATHROOM *Kaanapali Beach* - G105,9.0,9.0,9.0,9.0,9.0,9.0,93.0
26106160,Enchanted Gràcia Loft with a Patio,10.0,10.0,10.0,,,,
26048057,The Tiny Boho,10.0,10.0,10.0,10.0,9.0,9.0,100.0
26170427,L Honoapiilani Condo #120993 *NO GUEST SERVICE FEE*,10.0,10.0,10.0,,,,
260703,Blue Sanctuary Queen Bedroom 2nd Floor,9.0,8.0,10.0,10.0,9.0,9.0,81.0
26210993,Ótimo quarto p 1-2 moças.Próx UERJ/Maracanã/Centro,10.0,10.0,10.0,,,,
26103478,ŞİŞLİ SQUARE CENTRAL HOUSE,10.0,9.0,10.0,10.0,10.0,9.0,91.0
26113123,Room in shared apartment,10.0,10.0,10.0,,,,
26334724,Stylish 2 BDR Apartment -Close to Redfern Station,10.0,9.0,9.0,10.0,9.0,9.0,91.0
26444105,"Sunny and spacious loft, close to beach",10.0,10.0,10.0,10.0,10.0,10.0,100.0
26320917,Maison de ville moderne proche jardin Botanique,8.0,5.0,8.0,8.0,8.0,7.0,80.0
26600150,Cozy 2 Bedroom Apartment by the Lachine Canal,10.0,9.0,10.0,10.0,10.0,10.0,94.0
26340840,Renovated Federalist House with a Private Garden and Hot Tub,10.0,10.0,10.0,10.0,10.0,10.0,98.0
26712529,Sefa Apartments Harbiye,10.0,9.0,10.0,9.0,10.0,10.0,90.0
27013325,NEW!!! Cosy and Spacious Flat @Central,10.0,10.0,10.0,10.0,9.0,10.0,96.0
26438611,Bright 2 Bedroom Plateau - Mile End Laurier Metro,9.0,9.0,9.0,10.0,10.0,10.0,86.0
26556751,Quarto moradia luxo,10.0,10.0,10.0,,,,
27020282,Comfortable room in a house in the heart of Gràcia,10.0,10.0,10.0,10.0,10.0,9.0,96.0
27083634,Hab individual con terrazas y vistas a Barcelona,10.0,8.0,10.0,10.0,10.0,10.0,93.0
26609688,Little Albion Guest House - Classic,10.0,10.0,10.0,10.0,10.0,10.0,100.0
27383511,LEGNOCASA,6.0,4.0,6.0,6.0,6.0,6.0,60.0
26627443,Shining view in the city heart 9,10.0,10.0,10.0,10.0,10.0,8.0,80.0
27457002,The Avenue ft Pool & Gym,9.0,7.0,9.0,10.0,10.0,9.0,80.0
26628718,Alexandre Herculano Oporto Residence II,10.0,10.0,10.0,10.0,10.0,10.0,100.0
26739925,Elegant Boavista,9.0,8.0,10.0,10.0,9.0,9.0,86.0
27506396,Appartement complet de luxe,9.0,9.0,9.0,9.0,8.0,9.0,94.0
27523761,Sunny Room with balcony. Free big space for yoga:),9.0,10.0,10.0,10.0,10.0,10.0,100.0
26764641,À Francos Metro Station 2,10.0,9.0,9.0,9.0,10.0,9.0,91.0
26789870,room in the center of Beşiktaş,10.0,10.0,10.0,10.0,10.0,10.0,100.0
27534603,Room in stunning beach house,10.0,10.0,10.0,,,,
27335708,Bright & cozy flat with a large bedroom & terrace,10.0,10.0,10.0,10.0,10.0,10.0,100.0
27573376,Lindo flat com vista para o mar na Barra da Tijuca,10.0,9.0,10.0,10.0,10.0,10.0,100.0
27372346,Large bright and airy bedroom -convenient location,10.0,10.0,10.0,10.0,9.0,9.0,100.0
27378937,Habitación muy grande con vistas espectaculares.,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2764689,Beautiful&big room MTR hk&central 特大房8分鐘到地铁中環和香港站,10.0,7.0,10.0,10.0,10.0,10.0,100.0
27435788,Large and beautiful private bedroom,10.0,9.0,10.0,10.0,10.0,9.0,95.0
27650961,1 Bedroom in a high rise apartment,10.0,10.0,10.0,10.0,10.0,10.0,100.0
27581537,Cozy Apartment in the Mile End,10.0,9.0,10.0,10.0,9.0,9.0,100.0
27658304,Your OWM Invicta,10.0,10.0,10.0,,,,
27593455,HS1-2人大床房+丰泽､苏宁､百脑汇+女人街+美食中心,8.0,8.0,10.0,10.0,10.0,8.0,84.0
277133,Williamsburg great location,9.0,9.0,10.0,10.0,10.0,9.0,96.0
27624168,Ataşehir finas Merkezi Site içinde Mobilyalı Daire,10.0,10.0,10.0,,,,
25784240,CHARMING APARTMENT IN MONTREAL FOR 4 PEOPLE,9.0,9.0,10.0,10.0,10.0,9.0,88.0
25688687,OCEANFRONT*Deluxe Ocean View Sugar Beach Condo,10.0,9.0,10.0,10.0,9.0,9.0,92.0
25769873,Douro Virtudes in the historical city center,10.0,10.0,10.0,10.0,10.0,10.0,100.0
259661,Stylish Plateau Mont-Royal,10.0,9.0,10.0,10.0,10.0,10.0,97.0
26060837,Peacefull single room in Dancing Flat,9.0,9.0,10.0,10.0,10.0,9.0,93.0
2606204,SINGLE ROOM NEAR THE AIRPORT,8.0,9.0,8.0,9.0,9.0,8.0,76.0
26313903,Smart Studio next to El Born,10.0,10.0,10.0,,,,
26319639,Las Ramblas Penthouse Apartment,10.0,10.0,10.0,10.0,10.0,10.0,100.0
26323083,Your Opo Vintage Apartments 2F,10.0,10.0,10.0,,,,
26365192,The Pineapple Surf Shack,10.0,10.0,10.0,10.0,9.0,10.0,100.0
26391176,Padawan Private Suite,10.0,9.0,10.0,10.0,9.0,10.0,100.0
26532170,Lolla´s Ghuesthouse - Double Room with Balcony,6.0,10.0,10.0,8.0,6.0,6.0,60.0
